back_mean,back_std,thigh_mean,thigh_std,majority_label,majority_label_name,purity,subject
0.9184436382420306,0.002135777300361029,1.0944950595469631,0.0027497646743962893,8,cycling_sit,1.0,501
0.9182225967874403,0.0025839318996334504,1.094393513766764,0.004187474859435153,8,cycling_sit,1.0,501
0.918297847147676,0.002659628378478908,1.094170263235059,0.001964212739124953,8,cycling_sit,1.0,501
0.9179202180352998,0.0010830348644906434,1.0936654504921415,0.0020291162798011094,8,cycling_sit,1.0,501
0.9182576584548049,0.006391618788523035,1.0940585710386168,0.009517634798233116,8,cycling_sit,1.0,501
0.9177677461706971,0.002414853282531427,1.093561080646795,0.003159782785404039,8,cycling_sit,1.0,501
0.9177376960194049,0.0023070595687389446,1.0935552945264484,0.002360083791408655,8,cycling_sit,1.0,501
0.9176172513513471,0.0017021145172132315,1.09357353413691,0.0020496219997315646,8,cycling_sit,1.0,501
0.9175440993071192,0.002061779092676003,1.0937826982873589,0.0024391968170629445,8,cycling_sit,1.0,501
0.9173934157257726,0.0013340609874936266,1.0935788841247032,0.0012755538088913207,8,cycling_sit,1.0,501
0.9176500895242053,0.002068967082606172,1.093554899176199,0.0030425262459749538,8,cycling_sit,1.0,501
0.9174131066732195,0.001346284082576128,1.0938588189247476,0.001216493374027283,8,cycling_sit,1.0,501
0.9176215076957414,0.0022313878932022062,1.0942099409629287,0.0022054774402217006,8,cycling_sit,1.0,501
0.9177410867539407,0.00355151006625495,1.094068327726791,0.00475078108509856,8,cycling_sit,1.0,501
0.9175707056946566,0.0021604125678835553,1.0937480431701763,0.0012693907425961372,8,cycling_sit,1.0,501
0.9177224080467552,0.0025408007703852232,1.0938135801428703,0.0018401352373443502,8,cycling_sit,1.0,501
0.9368902078352856,0.042501477684103,1.0722057687908528,0.04837194193113595,8,cycling_sit,0.792,501
0.946450605354213,0.05335902802479611,1.058357014774926,0.06184027582603348,8,cycling_sit,0.68,501
0.909303232161102,0.005217184011058244,1.0901658836982584,0.005390405901454384,8,cycling_sit,1.0,501
0.9080154794021266,0.003806437683956585,1.0897374885339792,0.0050650673337855456,8,cycling_sit,1.0,501
0.9075764384036823,0.003189420433516625,1.0889408782249697,0.003595413304104527,8,cycling_sit,1.0,501
0.9077312342985954,0.0028449323861180556,1.08846196240819,0.0034219704761887237,8,cycling_sit,1.0,501
0.9079394211415547,0.0032249554037257636,1.0896752620462749,0.004850353462716681,8,cycling_sit,1.0,501
0.9083795333666289,0.00431730374469703,1.09164638804562,0.008418950028981045,8,cycling_sit,1.0,501
0.908153270380336,0.002735789677729446,1.0896342144729183,0.003778027283023989,8,cycling_sit,1.0,501
0.9083013153545947,0.0019317807320002993,1.089195580944649,0.00187542352833355,8,cycling_sit,1.0,501
0.908362119386818,0.0013049303756931026,1.0892895477739333,0.0020788524223521133,8,cycling_sit,1.0,501
0.9299924315494259,0.055593008468336924,1.0756077397183725,0.09473767931458466,8,cycling_sit,0.824,501
1.0260079727786124,0.06968897102529527,1.0029559776601953,0.15247360462054374,1,walking,0.936,501
1.0241919721575554,0.06291466141979211,0.9951606857571331,0.15753975310459728,1,walking,0.696,501
1.0235402485446035,0.07017386982892311,1.0582970403483842,0.11044730747546935,7,lying,0.536,501
0.9851295472864374,0.006171089165846688,1.0956930415315476,0.0025802786698780745,7,lying,1.0,501
0.9872510297779336,0.006782481283064908,1.0957050306342726,0.002752699735782536,7,lying,1.0,501
0.9867487987093182,0.006971461042406291,1.0957454159637228,0.0042337457459011504,7,lying,1.0,501
0.9880999119338492,0.007304245384039869,1.0961910573946776,0.003867284309010632,7,lying,1.0,501
0.9874024703408236,0.007676161830802523,1.0947204221342186,0.03294210003227891,7,lying,1.0,501
0.9863000520695607,0.007508530620455046,1.0946884943984714,0.009292828036698566,7,lying,1.0,501
0.9854884357423848,0.0073731355794092466,1.0956548908021775,0.0066927300713445995,7,lying,1.0,501
0.9859496587750934,0.007022880133267095,1.0955983908306044,0.002821630917463525,7,lying,1.0,501
0.9965273583393223,0.03343175150245336,1.0827759192159616,0.045589778115973395,7,lying,0.776,501
1.036748255391039,0.1353793811591742,1.0435996366901255,0.2860397318582096,1,walking,1.0,501
1.0381069079608385,0.09670962375452603,1.027607967551108,0.22530654440506614,1,walking,1.0,501
1.0355465989018275,0.1036013653295643,1.0185916810507647,0.19414321978915963,1,walking,0.992,501
1.023469152795326,0.008705707657453293,0.972801794249332,0.006030998448465807,6,sitting,1.0,501
1.029358475527975,0.027912652685312556,0.9849420833541856,0.04327703137808908,3,stairs_up,0.648,501
1.023423566954763,0.018045242151851694,0.9642994366287123,0.00987219140193142,6,sitting,1.0,501
1.0279517218216672,0.03557844721782441,0.9783718186858996,0.07011308437010105,1,walking,0.704,501
1.0290282913679394,0.008053781070641856,0.9595272866409648,0.007110200071442928,6,sitting,1.0,501
1.0328931206632554,0.03423511964832092,0.9778148083323773,0.06123507733091266,1,walking,0.512,501
1.0327444160825958,0.07856090055104935,1.0137190579875979,0.1547646392228538,1,walking,0.896,501
1.0348258560785415,0.08278922743377963,0.9977801805452807,0.2455889569669602,1,walking,0.512,501
1.0251153181207564,0.03359879362047107,0.9757844701613314,0.03024519639615289,6,sitting,0.688,501
1.0367016101134328,0.11491456638082817,1.0363656945368447,0.2767710779353822,1,walking,0.816,501
1.0261638477043051,0.03232067331094027,0.9972361363849416,0.08439393298083717,3,stairs_up,0.872,501
1.0263494370006097,0.011162742945692021,0.9601563034893142,0.006553562029985604,6,sitting,1.0,501
1.0293875213001793,0.05549965027637999,1.00507531087472,0.19716903229907104,1,walking,0.808,501
1.0116171387369515,0.06614823741533724,0.9760833845013642,0.07970067110684634,6,sitting,0.576,501
1.008662807874214,0.005931287471955306,0.9560079766491171,0.007517527842639802,6,sitting,1.0,501
1.006675042813915,0.006939546376967195,0.9620376977824351,0.024660338942504526,6,sitting,0.976,501
1.019491879867476,0.0875509328571012,0.9837312208266094,0.09890919262202663,5,standing,1.0,501
1.0223528248582296,0.0905705841421434,1.0052044890965788,0.15969834658083557,3,stairs_up,0.376,501
1.006923214101102,0.0071358769643693485,0.9586085750349689,0.006163064946956934,6,sitting,0.912,501
1.008102201594725,0.009347881547511783,0.9577101564566886,0.0055093399626967125,6,sitting,0.944,501
1.0338566852455202,0.10041470671550386,1.0279397182537438,0.24122718036884003,1,walking,1.0,501
1.0405445490201792,0.18437512382458016,1.0861549062342952,0.3481151499823045,1,walking,1.0,501
1.0331279035848748,0.21543639149098254,1.099807871964671,0.4455740943554287,1,walking,1.0,501
1.042045664876313,0.2663821152765405,1.1230782877730239,0.46689281965566864,1,walking,1.0,501
1.0379504874112984,0.23645649867653348,1.1114466485256935,0.38914601506172125,1,walking,1.0,501
1.0393295623701713,0.2027885453060047,1.0792997755007403,0.3722954516731275,1,walking,1.0,501
1.0496327739536941,0.27695290717030824,1.158234785053535,0.46983950833613575,1,walking,1.0,501
1.0394799570370774,0.3261596325043322,1.1730291895715979,0.559680177273277,1,walking,1.0,501
1.0359650767919042,0.3287707485976356,1.1836250814146503,0.5952775815473498,1,walking,1.0,501
1.0541361266852725,0.30255318302286627,1.159085487301068,0.5291683403171903,1,walking,1.0,501
1.0274837589704315,0.15052453455200074,1.055717514081592,0.3233943585653827,1,walking,1.0,501
1.021473133548473,0.04862788311341093,0.9854788724166937,0.0814986697070682,1,walking,0.568,501
1.0294698833960552,0.06861032029179745,1.0269800507599027,0.18511273037686501,1,walking,1.0,501
1.03738936771746,0.142727185091619,1.0613564116523222,0.3757691634434612,1,walking,1.0,501
1.0466459154590007,0.27400706087403287,1.1570552543441388,0.5522080182616856,1,walking,1.0,501
1.0499773563005366,0.2909497834810245,1.1564391997513095,0.5354138321604647,1,walking,1.0,501
1.055890669073802,0.3103949589159147,1.209170489992408,0.7196670118854502,1,walking,1.0,501
1.0339176195419404,0.32450822109087085,1.1738535225351916,0.5368244500960608,1,walking,1.0,501
1.0535132615878469,0.33568156651965453,1.184092735862224,0.6993324881520414,1,walking,1.0,501
1.0519189512975549,0.36437530707905585,1.1979316227082313,0.6282112774745201,1,walking,1.0,501
1.0606560754331091,0.3977587646593094,1.272148097630995,0.7234339634866397,1,walking,1.0,501
1.0484144642703086,0.3908688571400356,1.250882020898479,0.664710829381524,1,walking,1.0,501
1.0450153337953958,0.38991566967504404,1.244320845084694,0.76167632763903,1,walking,1.0,501
1.0464764888449702,0.38903135043986786,1.2371115008185656,0.672917646378448,1,walking,1.0,501
1.045162861779766,0.4077084673342679,1.254974169676763,0.6978729275099852,1,walking,1.0,501
1.068326703156731,0.4071477969969187,1.2607711716609173,0.7027628664422376,1,walking,1.0,501
1.0460965137646274,0.41198685518957645,1.2526067344449607,0.69028591438078,1,walking,1.0,501
1.0476631622831647,0.41665813549186553,1.2628730372881682,0.6821825757029448,1,walking,1.0,501
1.0690780037402023,0.4210029372642574,1.2883238432394206,0.7991189289047205,1,walking,1.0,501
1.0470566944202793,0.4408214315560922,1.2958615379158518,0.7556796891807753,1,walking,1.0,501
1.040106538874727,0.4463358793916224,1.2846277401978707,0.7882728379038897,1,walking,1.0,501
1.0756581361492539,0.4863899568854619,1.35321428475327,0.7950414012374944,1,walking,1.0,501
1.046454536422731,0.484632336942471,1.3419485490523404,0.8239637600249541,1,walking,1.0,501
1.0771855272137507,0.46813372426946953,1.358944896294772,0.7693790520214626,1,walking,1.0,501
1.0407432145369648,0.4453538846198211,1.319464740948934,0.9104446391177468,1,walking,1.0,501
1.0787720317989369,0.447466822831388,1.3314483468334297,0.8331047016057282,1,walking,1.0,501
1.0362185711475778,0.43699550313186347,1.2800222825293655,0.7310015731936202,1,walking,1.0,501
1.0661192675718234,0.42660430024924473,1.2977961143785381,0.7848605191060833,1,walking,1.0,501
1.0523284903005365,0.4102564474301865,1.261250675182181,0.7247444696843961,1,walking,1.0,501
1.0423745187322466,0.33378417799427,1.1559110129514678,0.5838475342580149,1,walking,0.848,501
1.015434126877838,0.06570790542377342,0.9934421948460369,0.10836076649558467,6,sitting,0.536,501
1.0175108075123271,0.04036204082160706,0.991284774309046,0.08645633397971711,6,sitting,0.56,501
1.0091129661721339,0.007235956974407767,0.9648791006192701,0.007121724164612765,6,sitting,1.0,501
1.0090440060583794,0.00784364662736313,0.962542182777979,0.007141411867509587,6,sitting,1.0,501
1.0159684679137646,0.010877803988321859,0.9673954567974086,0.010993621236376955,6,sitting,1.0,501
1.0102183391922746,0.016903236703030015,0.9707140365560293,0.01936767491762172,6,sitting,0.816,501
1.0258325691861814,0.12944447427487876,1.0415973433784813,0.3370240221392319,1,walking,1.0,501
1.0311585798224114,0.1521385763810105,1.0609789392343258,0.2833957088577322,1,walking,1.0,501
1.033657015015176,0.24232895241846972,1.1094546164971015,0.49794443279398887,1,walking,1.0,501
1.0311275118257002,0.17957687682465384,1.078185905037048,0.40446127020263095,1,walking,1.0,501
1.0428247344996857,0.1791268876725458,1.0791127176221833,0.40943315281718656,1,walking,1.0,501
1.0319466892890103,0.1437089363441939,1.050571634459336,0.30377266000160213,1,walking,1.0,501
1.0285852795705825,0.15305979433381134,1.0435762878522905,0.31062194169543733,1,walking,1.0,501
1.0406312379686207,0.176430561385694,1.0791428008947324,0.4463580000182518,1,walking,1.0,501
1.0258122398968883,0.16970361006354376,1.0666039963428584,0.3674438391772065,1,walking,1.0,501
1.044108832026825,0.18631430294507006,1.0929835645932273,0.5114281395974011,1,walking,1.0,501
1.0386652272686472,0.1878573639578442,1.082288230954849,0.4659992411670526,1,walking,1.0,501
1.0314915809681922,0.18968873592186175,1.0877888788618224,0.4842422651453956,1,walking,1.0,501
1.042620775623402,0.2118762010999486,1.101592491811917,0.4392994444682806,1,walking,1.0,501
1.0437799970203545,0.29690131151119104,1.1543421544037051,0.5690801563695321,1,walking,1.0,501
1.0334688686472542,0.3342066614130964,1.1920434026078133,0.5080688113930715,1,walking,1.0,501
1.052642936045938,0.3660858108674488,1.2385660253399076,0.6828556749439635,1,walking,1.0,501
1.0500911375095465,0.3715972546222671,1.2255733170017091,0.6630906816656099,1,walking,1.0,501
1.0519423007823763,0.3928163309988346,1.2273255428858945,0.7171635353930389,1,walking,1.0,501
1.0506996160645345,0.3762789919872804,1.22571925112188,0.6951744343893296,1,walking,1.0,501
1.0495911273567358,0.4224327347247999,1.2695258710391049,0.7707291395430855,1,walking,1.0,501
1.0540918358199667,0.29327198843636926,1.1487968591479583,0.6201835875596448,1,walking,0.8,501
1.0038202048951963,0.008563794104022679,0.9610462445869311,0.007153844733736596,6,sitting,0.944,501
1.0012150710732834,0.0022559414200548963,0.9587531920737036,0.0034278372828600405,6,sitting,1.0,501
1.0090754521088134,0.029081351895784025,0.9667183396280357,0.0480374006077184,6,sitting,0.608,501
1.0134048524007007,0.012745968936669207,0.9604001165219096,0.01188819748051794,6,sitting,0.872,501
1.0150026960788592,0.010906145754386143,0.9563803402837456,0.00598612179859622,6,sitting,1.0,501
1.019134910033264,0.01515872318837025,0.959118593335133,0.008208300055126409,6,sitting,1.0,501
1.01829719284054,0.01088451551463539,0.9601358834776366,0.00705127420442209,6,sitting,1.0,501
1.0199838038240363,0.009332951057362773,0.9589007004983848,0.00737365298314904,6,sitting,1.0,501
1.0083127171697415,0.03126692359785148,0.974587318474956,0.06363273136329806,6,sitting,0.672,501
1.0372407939074728,0.2069122390060331,1.0881336723002233,0.413918692226117,1,walking,1.0,501
1.0393503875579855,0.1915413474381523,1.0934717981536477,0.4448390444816618,1,walking,1.0,501
1.0318572234949006,0.23142169000525084,1.0882694386878897,0.43005255006708426,1,walking,1.0,501
1.0394277909605236,0.2430308804182244,1.1167272230613061,0.5086325538036304,1,walking,1.0,501
1.039744634472201,0.2538999063199722,1.1340765904277075,0.505749146342467,1,walking,1.0,501
1.0391992410604247,0.2728381616636231,1.1302976146590977,0.5496867250716773,1,walking,1.0,501
1.0375551982955855,0.29430686214504537,1.1590635694095572,0.5848824564183369,1,walking,1.0,501
1.032409789318708,0.32858561300870454,1.1843492669797724,0.6793303658123477,1,walking,1.0,501
1.0445159712385224,0.3435110201282348,1.211974928842315,0.709309005962436,1,walking,1.0,501
1.044615616769454,0.3384871090943789,1.1908938321102065,0.5862253433296134,1,walking,1.0,501
1.0454340331622494,0.3332529515841252,1.2056344312401635,0.6668998662602831,1,walking,1.0,501
1.038285334684102,0.3073611148757525,1.1851190391581143,0.6140351928624435,1,walking,1.0,501
1.0392357050875747,0.305320067006463,1.1928736531703443,0.6328735240101939,1,walking,1.0,501
1.0402845958825255,0.26387628481442,1.1298902518502665,0.43173809861832174,1,walking,1.0,501
1.0245884380764718,0.1985725755450487,1.079284440044366,0.4185044771325675,1,walking,1.0,501
1.0443424647496808,0.33521321717526215,1.1911932774865805,0.6089932925467553,1,walking,1.0,501
1.0537036893698182,0.35074753680452697,1.1970489290128452,0.665272426006419,1,walking,1.0,501
1.0515538302259058,0.357580200973628,1.1983902425381912,0.6361545949511371,1,walking,1.0,501
1.048024711958332,0.35702297108603515,1.1915107418981752,0.5909823175544425,1,walking,1.0,501
1.0349218412585126,0.31556351653527775,1.1629608563752978,0.5468064601113304,1,walking,1.0,501
1.0306001033653784,0.1442610237058852,1.0189411193589715,0.23786986489568715,6,sitting,0.52,501
1.035114774186547,0.28397508056077614,1.129087805655526,0.4913752206401273,1,walking,1.0,501
1.052091685629647,0.32675879565300575,1.178762956694455,0.6011712823923471,1,walking,1.0,501
1.0433507509781192,0.22250872379351663,1.100421027208647,0.4131184329691499,1,walking,1.0,501
1.046875987296608,0.3374326248185681,1.2029931533385763,0.6725108624391302,1,walking,1.0,501
1.0381830499551052,0.34658267862760017,1.20035758228495,0.6741364768661846,1,walking,1.0,501
1.042167931466492,0.3870766886491768,1.2194450905480363,0.6983022862805781,1,walking,1.0,501
1.044811727758425,0.374289157889868,1.2171689493177995,0.6134810716142064,1,walking,1.0,501
1.0453607001902852,0.3461891069241669,1.229888003467519,0.6535452182717795,1,walking,1.0,501
1.0502434417795772,0.4185298188170441,1.2803241499500373,0.7280237224539995,1,walking,1.0,501
1.0577550502696254,0.3998393494301195,1.2692091752452153,0.721745704893271,1,walking,1.0,501
1.0376278020806957,0.3853125360761704,1.2226744923158022,0.6802965444201602,1,walking,1.0,501
1.0556961079373166,0.34989387989878346,1.2124945708462784,0.6005453278378229,1,walking,1.0,501
1.065690602017274,0.3645348708569518,1.2780898319773089,0.8518855272271378,1,walking,1.0,501
1.0558011040821607,0.4276710178685733,1.3019537169787667,0.8005232524018682,1,walking,1.0,501
1.0565969275001525,0.3988429951179792,1.2812662975953093,0.7704272401896531,1,walking,1.0,501
1.064318854570147,0.3974086978805459,1.2714664775273923,0.6909165448933023,1,walking,1.0,501
1.0458468458353611,0.4474227951982763,1.2820944288321021,0.7145464303741947,1,walking,1.0,501
1.0631823151176891,0.402635074898625,1.2740749889997218,0.729131090247269,1,walking,1.0,501
1.0397088338966136,0.3860972918161414,1.259629097685192,0.7245179396462854,1,walking,1.0,501
1.0477798717422253,0.3580501604501959,1.2085564774679047,0.6064598622539386,1,walking,1.0,501
1.0434305158696873,0.2245483494784144,1.099838845183262,0.45602253713266955,1,walking,1.0,501
1.0507545349530893,0.38085030840120626,1.265237547112205,0.6835872031933581,1,walking,1.0,501
1.058646465936499,0.4321110436785254,1.3231509435091664,0.7964096070478756,1,walking,1.0,501
1.062101370149042,0.4226658017460775,1.311104571851778,0.8778685352940332,1,walking,1.0,501
1.054789232568336,0.37946925379787083,1.2408785467244634,0.6376138449308122,1,walking,1.0,501
1.0520194562722096,0.38775925505078335,1.2688989192993723,0.7615417704433376,1,walking,1.0,501
1.0408889992031574,0.3575506368683538,1.2296801170352938,0.6517467312371051,1,walking,1.0,501
1.0526930718808978,0.24603423044776357,1.153835737811195,0.5396771936609942,1,walking,1.0,501
1.0193215027791847,0.021893191950647806,0.9638833663079437,0.011726964032870567,6,sitting,0.944,501
1.0278584384478273,0.103062804602011,1.0086605753592381,0.2190453373163063,1,walking,0.64,501
1.0423998240960428,0.17257521851573684,1.0667637420211604,0.3824979864788901,1,walking,1.0,501
1.0416628696501489,0.1862929616054553,1.0701308124721087,0.38635247259008737,1,walking,1.0,501
1.0394719768100715,0.15029385799954526,1.0493148195857034,0.2724601419672792,1,walking,1.0,501
1.0442252392346811,0.1915787226841278,1.0735017879653947,0.38963780451097063,1,walking,1.0,501
1.0411512766250104,0.1689973736421091,1.0663141008797066,0.4002971161193806,1,walking,1.0,501
1.031935211559995,0.1181551761542603,1.0268712185547135,0.32121734589903345,1,walking,1.0,501
1.0377418272086665,0.1354090935485835,1.0418126561953378,0.2986253541874652,1,walking,1.0,501
1.0315631094580548,0.13709356280543508,1.0386032128740321,0.34333647088927394,1,walking,1.0,501
1.0334023353404702,0.12652384906174752,1.0290064643144905,0.30850286194660775,1,walking,1.0,501
1.0391248584851096,0.13325907239347437,1.0375348449390298,0.2578259912282283,1,walking,1.0,501
1.0368290056132974,0.15163699475660997,1.0444435924521542,0.4011134573199745,1,walking,1.0,501
1.0397291602691776,0.15724020101872258,1.0586825747207995,0.35316976377986303,1,walking,1.0,501
1.035678088797718,0.1754118895644324,1.072200738850396,0.4967273610887908,1,walking,1.0,501
1.0518852174455307,0.22639435371560412,1.1264349386585157,0.4563625806698228,1,walking,1.0,501
1.0397865007179334,0.20198853651527168,1.0899949219830332,0.488653297264425,1,walking,1.0,501
1.0363227347436024,0.17957003023311288,1.0623784542075951,0.3799448048642991,1,walking,1.0,501
1.049502645210416,0.2224190392492648,1.0893278613274437,0.47837650341117843,1,walking,1.0,501
1.0502034680858239,0.25789981098768144,1.1443225884259636,0.45921892901119316,1,walking,1.0,501
1.0396701390433196,0.28159756841276984,1.1344411711612505,0.5383444234673702,1,walking,1.0,501
1.0381343981770033,0.27874075045569024,1.1494005629626385,0.5269669957762131,1,walking,1.0,501
1.038001652641368,0.2874605017952453,1.1529257692205386,0.5930114235616615,1,walking,1.0,501
1.0587137952821053,0.30619125148186754,1.1863896634522428,0.589109097356327,1,walking,1.0,501
1.0287915239651675,0.3169631744822099,1.1609671783578475,0.5051287795173234,1,walking,1.0,501
1.056928934809341,0.32881946830086334,1.2211852716356766,0.655897440146306,1,walking,1.0,501
1.050201345316464,0.2994614197052234,1.1708955160199317,0.633747155685065,1,walking,1.0,501
1.0373441001075014,0.2634588470875272,1.145168991022449,0.568906233659485,1,walking,1.0,501
