back_mean,back_std,thigh_mean,thigh_std,majority_label,majority_label_name,purity,subject,cluster
0.9851295472864374,0.0061710891658466,1.0956930415315476,0.002580278669878,7,lying,1.0,501,0
0.9872510297779336,0.0067824812830649,1.0957050306342726,0.0027526997357825,7,lying,1.0,501,0
0.9867487987093182,0.0069714610424062,1.0957454159637228,0.0042337457459011,7,lying,1.0,501,0
0.9880999119338492,0.0073042453840398,1.0961910573946776,0.0038672843090106,7,lying,1.0,501,0
0.9874024703408236,0.0076761618308025,1.0947204221342186,0.0329421000322789,7,lying,1.0,501,0
0.9863000520695608,0.007508530620455,1.0946884943984714,0.0092928280366985,7,lying,1.0,501,0
0.9854884357423848,0.0073731355794092,1.0956548908021777,0.0066927300713445,7,lying,1.0,501,0
0.9859496587750934,0.007022880133267,1.0955983908306044,0.0028216309174635,7,lying,1.0,501,0
0.9965273583393224,0.0334317515024533,1.0827759192159616,0.0455897781159733,7,lying,0.776,501,0
1.036748255391039,0.1353793811591742,1.0435996366901257,0.2860397318582096,1,walking,1.0,501,1
1.0381069079608385,0.096709623754526,1.027607967551108,0.2253065444050661,1,walking,1.0,501,1
1.0355465989018275,0.1036013653295643,1.0185916810507647,0.1941432197891596,1,walking,0.992,501,1
1.023469152795326,0.0087057076574532,0.972801794249332,0.0060309984484658,6,sitting,1.0,501,0
1.029358475527975,0.0279126526853125,0.9849420833541856,0.043277031378089,3,stairs_up,0.648,501,0
1.023423566954763,0.0180452421518516,0.9642994366287124,0.0098721914019314,6,sitting,1.0,501,0
1.0279517218216672,0.0355784472178244,0.9783718186858996,0.070113084370101,1,walking,0.704,501,0
1.0290282913679394,0.0080537810706418,0.9595272866409648,0.0071102000714429,6,sitting,1.0,501,0
1.0328931206632554,0.0342351196483209,0.9778148083323772,0.0612350773309126,1,walking,0.512,501,0
1.0327444160825958,0.0785609005510493,1.013719057987598,0.1547646392228538,1,walking,0.896,501,1
1.0348258560785415,0.0827892274337796,0.9977801805452808,0.2455889569669602,1,walking,0.512,501,1
1.0251153181207564,0.033598793620471,0.9757844701613314,0.0302451963961528,6,sitting,0.688,501,0
1.0367016101134328,0.1149145663808281,1.036365694536845,0.2767710779353822,1,walking,0.816,501,1
1.0261638477043051,0.0323206733109402,0.9972361363849416,0.0843939329808371,3,stairs_up,0.872,501,0
1.0263494370006097,0.011162742945692,0.9601563034893142,0.0065535620299856,6,sitting,1.0,501,0
1.0293875213001793,0.0554996502763799,1.00507531087472,0.197169032299071,1,walking,0.808,501,1
1.0116171387369517,0.0661482374153372,0.9760833845013642,0.0797006711068463,6,sitting,0.576,501,0
1.008662807874214,0.0059312874719553,0.9560079766491172,0.0075175278426398,6,sitting,1.0,501,0
1.006675042813915,0.0069395463769671,0.9620376977824352,0.0246603389425045,6,sitting,0.976,501,0
1.019491879867476,0.0875509328571012,0.9837312208266094,0.0989091926220266,5,standing,1.0,501,0
1.0223528248582296,0.0905705841421434,1.0052044890965788,0.1596983465808355,3,stairs_up,0.376,501,1
1.006923214101102,0.0071358769643693,0.9586085750349688,0.0061630649469569,6,sitting,0.912,501,0
1.008102201594725,0.0093478815475117,0.9577101564566886,0.0055093399626967,6,sitting,0.944,501,0
1.0338566852455202,0.1004147067155038,1.0279397182537438,0.24122718036884,1,walking,1.0,501,1
1.0405445490201792,0.1843751238245801,1.0861549062342952,0.3481151499823045,1,walking,1.0,501,1
1.0331279035848748,0.2154363914909825,1.099807871964671,0.4455740943554287,1,walking,1.0,501,1
1.042045664876313,0.2663821152765405,1.123078287773024,0.4668928196556686,1,walking,1.0,501,2
1.0379504874112984,0.2364564986765334,1.1114466485256935,0.3891460150617212,1,walking,1.0,501,1
1.0393295623701713,0.2027885453060047,1.0792997755007403,0.3722954516731275,1,walking,1.0,501,1
1.049632773953694,0.2769529071703082,1.158234785053535,0.4698395083361357,1,walking,1.0,501,2
1.0394799570370774,0.3261596325043322,1.173029189571598,0.559680177273277,1,walking,1.0,501,2
1.0359650767919042,0.3287707485976356,1.1836250814146505,0.5952775815473498,1,walking,1.0,501,2
1.0541361266852725,0.3025531830228662,1.159085487301068,0.5291683403171903,1,walking,1.0,501,2
1.0274837589704315,0.1505245345520007,1.055717514081592,0.3233943585653827,1,walking,1.0,501,1
1.021473133548473,0.0486278831134109,0.9854788724166936,0.0814986697070682,1,walking,0.568,501,0
1.0294698833960552,0.0686103202917974,1.0269800507599027,0.185112730376865,1,walking,1.0,501,1
1.03738936771746,0.142727185091619,1.0613564116523222,0.3757691634434612,1,walking,1.0,501,1
1.0466459154590009,0.2740070608740328,1.1570552543441388,0.5522080182616856,1,walking,1.0,501,2
1.0499773563005366,0.2909497834810245,1.1564391997513097,0.5354138321604647,1,walking,1.0,501,2
1.055890669073802,0.3103949589159147,1.209170489992408,0.7196670118854502,1,walking,1.0,501,2
1.0339176195419404,0.3245082210908708,1.1738535225351916,0.5368244500960608,1,walking,1.0,501,2
1.0535132615878469,0.3356815665196545,1.184092735862224,0.6993324881520414,1,walking,1.0,501,2
1.0519189512975549,0.3643753070790558,1.1979316227082313,0.6282112774745201,1,walking,1.0,501,2
1.0606560754331091,0.3977587646593094,1.272148097630995,0.7234339634866397,1,walking,1.0,501,2
1.0484144642703086,0.3908688571400356,1.250882020898479,0.664710829381524,1,walking,1.0,501,2
1.0450153337953958,0.389915669675044,1.244320845084694,0.76167632763903,1,walking,1.0,501,2
1.0464764888449702,0.3890313504398678,1.2371115008185656,0.672917646378448,1,walking,1.0,501,2
1.045162861779766,0.4077084673342679,1.254974169676763,0.6978729275099852,1,walking,1.0,501,2
1.068326703156731,0.4071477969969187,1.2607711716609171,0.7027628664422376,1,walking,1.0,501,2
1.0460965137646274,0.4119868551895764,1.2526067344449607,0.69028591438078,1,walking,1.0,501,2
1.0476631622831647,0.4166581354918655,1.2628730372881682,0.6821825757029448,1,walking,1.0,501,2
1.0690780037402023,0.4210029372642574,1.2883238432394206,0.7991189289047205,1,walking,1.0,501,2
1.0470566944202793,0.4408214315560922,1.2958615379158518,0.7556796891807753,1,walking,1.0,501,2
1.040106538874727,0.4463358793916224,1.2846277401978707,0.7882728379038897,1,walking,1.0,501,2
1.075658136149254,0.4863899568854619,1.35321428475327,0.7950414012374944,1,walking,1.0,501,2
1.046454536422731,0.484632336942471,1.3419485490523404,0.8239637600249541,1,walking,1.0,501,2
1.0771855272137507,0.4681337242694695,1.358944896294772,0.7693790520214626,1,walking,1.0,501,2
1.0407432145369648,0.4453538846198211,1.319464740948934,0.9104446391177468,1,walking,1.0,501,2
1.0787720317989369,0.447466822831388,1.3314483468334295,0.8331047016057282,1,walking,1.0,501,2
1.0362185711475778,0.4369955031318634,1.2800222825293657,0.7310015731936202,1,walking,1.0,501,2
1.0661192675718234,0.4266043002492447,1.297796114378538,0.7848605191060833,1,walking,1.0,501,2
1.0523284903005363,0.4102564474301865,1.261250675182181,0.7247444696843961,1,walking,1.0,501,2
1.0423745187322466,0.33378417799427,1.1559110129514678,0.5838475342580149,1,walking,0.848,501,2
1.015434126877838,0.0657079054237734,0.9934421948460368,0.1083607664955846,6,sitting,0.536,501,0
1.0175108075123271,0.040362040821607,0.991284774309046,0.0864563339797171,6,sitting,0.56,501,0
1.009112966172134,0.0072359569744077,0.96487910061927,0.0071217241646127,6,sitting,1.0,501,0
1.0090440060583794,0.0078436466273631,0.962542182777979,0.0071414118675095,6,sitting,1.0,501,0
1.0159684679137646,0.0108778039883218,0.9673954567974086,0.0109936212363769,6,sitting,1.0,501,0
1.0102183391922746,0.01690323670303,0.9707140365560292,0.0193676749176217,6,sitting,0.816,501,0
1.0258325691861814,0.1294444742748787,1.0415973433784813,0.3370240221392319,1,walking,1.0,501,1
1.0311585798224114,0.1521385763810105,1.0609789392343258,0.2833957088577322,1,walking,1.0,501,1
1.033657015015176,0.2423289524184697,1.1094546164971015,0.4979444327939888,1,walking,1.0,501,2
1.0311275118257002,0.1795768768246538,1.078185905037048,0.4044612702026309,1,walking,1.0,501,1
1.0428247344996855,0.1791268876725458,1.0791127176221833,0.4094331528171865,1,walking,1.0,501,1
1.0319466892890103,0.1437089363441939,1.050571634459336,0.3037726600016021,1,walking,1.0,501,1
1.0285852795705823,0.1530597943338113,1.0435762878522905,0.3106219416954373,1,walking,1.0,501,1
1.040631237968621,0.176430561385694,1.0791428008947324,0.4463580000182518,1,walking,1.0,501,1
1.0258122398968883,0.1697036100635437,1.0666039963428584,0.3674438391772065,1,walking,1.0,501,1
1.044108832026825,0.18631430294507,1.092983564593227,0.5114281395974011,1,walking,1.0,501,1
1.0386652272686472,0.1878573639578442,1.082288230954849,0.4659992411670526,1,walking,1.0,501,1
1.0314915809681922,0.1896887359218617,1.0877888788618224,0.4842422651453956,1,walking,1.0,501,1
1.042620775623402,0.2118762010999486,1.101592491811917,0.4392994444682806,1,walking,1.0,501,1
1.0437799970203545,0.296901311511191,1.1543421544037051,0.5690801563695321,1,walking,1.0,501,2
1.0334688686472542,0.3342066614130964,1.1920434026078133,0.5080688113930715,1,walking,1.0,501,2
1.052642936045938,0.3660858108674488,1.2385660253399076,0.6828556749439635,1,walking,1.0,501,2
1.0500911375095463,0.3715972546222671,1.2255733170017091,0.6630906816656099,1,walking,1.0,501,2
1.0519423007823765,0.3928163309988346,1.2273255428858945,0.7171635353930389,1,walking,1.0,501,2
1.0506996160645343,0.3762789919872804,1.22571925112188,0.6951744343893296,1,walking,1.0,501,2
1.0495911273567358,0.4224327347247999,1.2695258710391049,0.7707291395430855,1,walking,1.0,501,2
1.054091835819967,0.2932719884363692,1.1487968591479585,0.6201835875596448,1,walking,0.8,501,2
1.0038202048951963,0.0085637941040226,0.9610462445869312,0.0071538447337365,6,sitting,0.944,501,0
1.0012150710732834,0.0022559414200548,0.9587531920737036,0.00342783728286,6,sitting,1.0,501,0
1.0090754521088134,0.029081351895784,0.9667183396280356,0.0480374006077184,6,sitting,0.608,501,0
1.0134048524007009,0.0127459689366692,0.9604001165219096,0.0118881974805179,6,sitting,0.872,501,0
1.0150026960788592,0.0109061457543861,0.9563803402837456,0.0059861217985962,6,sitting,1.0,501,0
1.019134910033264,0.0151587231883702,0.959118593335133,0.0082083000551264,6,sitting,1.0,501,0
1.01829719284054,0.0108845155146353,0.9601358834776366,0.007051274204422,6,sitting,1.0,501,0
1.0199838038240363,0.0093329510573627,0.9589007004983848,0.007373652983149,6,sitting,1.0,501,0
1.0083127171697417,0.0312669235978514,0.974587318474956,0.063632731363298,6,sitting,0.672,501,0
1.0372407939074728,0.2069122390060331,1.0881336723002233,0.413918692226117,1,walking,1.0,501,1
1.0393503875579857,0.1915413474381523,1.0934717981536477,0.4448390444816618,1,walking,1.0,501,1
1.0318572234949006,0.2314216900052508,1.0882694386878895,0.4300525500670842,1,walking,1.0,501,1
1.0394277909605236,0.2430308804182244,1.116727223061306,0.5086325538036304,1,walking,1.0,501,2
1.039744634472201,0.2538999063199722,1.1340765904277077,0.505749146342467,1,walking,1.0,501,2
1.0391992410604247,0.2728381616636231,1.1302976146590975,0.5496867250716773,1,walking,1.0,501,2
1.0375551982955855,0.2943068621450453,1.1590635694095572,0.5848824564183369,1,walking,1.0,501,2
1.032409789318708,0.3285856130087045,1.1843492669797724,0.6793303658123477,1,walking,1.0,501,2
1.0445159712385224,0.3435110201282348,1.211974928842315,0.709309005962436,1,walking,1.0,501,2
1.044615616769454,0.3384871090943789,1.1908938321102065,0.5862253433296134,1,walking,1.0,501,2
1.0454340331622494,0.3332529515841252,1.2056344312401637,0.6668998662602831,1,walking,1.0,501,2
1.038285334684102,0.3073611148757525,1.1851190391581143,0.6140351928624435,1,walking,1.0,501,2
1.039235705087575,0.305320067006463,1.1928736531703443,0.6328735240101939,1,walking,1.0,501,2
1.0402845958825255,0.26387628481442,1.1298902518502665,0.4317380986183217,1,walking,1.0,501,2
1.0245884380764718,0.1985725755450487,1.079284440044366,0.4185044771325675,1,walking,1.0,501,1
1.0443424647496808,0.3352132171752621,1.1911932774865803,0.6089932925467553,1,walking,1.0,501,2
1.0537036893698182,0.3507475368045269,1.1970489290128452,0.665272426006419,1,walking,1.0,501,2
1.0515538302259058,0.357580200973628,1.1983902425381912,0.6361545949511371,1,walking,1.0,501,2
1.048024711958332,0.3570229710860351,1.1915107418981752,0.5909823175544425,1,walking,1.0,501,2
1.0349218412585126,0.3155635165352777,1.1629608563752978,0.5468064601113304,1,walking,1.0,501,2
1.0306001033653784,0.1442610237058852,1.0189411193589717,0.2378698648956871,6,sitting,0.52,501,1
1.035114774186547,0.2839750805607761,1.129087805655526,0.4913752206401273,1,walking,1.0,501,2
1.052091685629647,0.3267587956530057,1.178762956694455,0.6011712823923471,1,walking,1.0,501,2
1.0433507509781192,0.2225087237935166,1.100421027208647,0.4131184329691499,1,walking,1.0,501,1
1.046875987296608,0.3374326248185681,1.2029931533385765,0.6725108624391302,1,walking,1.0,501,2
1.0381830499551052,0.3465826786276001,1.20035758228495,0.6741364768661846,1,walking,1.0,501,2
1.042167931466492,0.3870766886491768,1.2194450905480363,0.6983022862805781,1,walking,1.0,501,2
1.044811727758425,0.374289157889868,1.2171689493177995,0.6134810716142064,1,walking,1.0,501,2
1.0453607001902852,0.3461891069241669,1.229888003467519,0.6535452182717795,1,walking,1.0,501,2
1.0502434417795772,0.4185298188170441,1.2803241499500373,0.7280237224539995,1,walking,1.0,501,2
1.0577550502696254,0.3998393494301195,1.2692091752452153,0.721745704893271,1,walking,1.0,501,2
1.0376278020806955,0.3853125360761704,1.2226744923158022,0.6802965444201602,1,walking,1.0,501,2
1.0556961079373166,0.3498938798987834,1.2124945708462784,0.6005453278378229,1,walking,1.0,501,2
1.065690602017274,0.3645348708569518,1.2780898319773089,0.8518855272271378,1,walking,1.0,501,2
1.0558011040821609,0.4276710178685733,1.3019537169787667,0.8005232524018682,1,walking,1.0,501,2
1.0565969275001523,0.3988429951179792,1.2812662975953093,0.7704272401896531,1,walking,1.0,501,2
1.064318854570147,0.3974086978805459,1.2714664775273925,0.6909165448933023,1,walking,1.0,501,2
1.0458468458353611,0.4474227951982763,1.282094428832102,0.7145464303741947,1,walking,1.0,501,2
1.0631823151176891,0.402635074898625,1.2740749889997218,0.729131090247269,1,walking,1.0,501,2
1.0397088338966136,0.3860972918161414,1.259629097685192,0.7245179396462854,1,walking,1.0,501,2
1.0477798717422253,0.3580501604501959,1.2085564774679047,0.6064598622539386,1,walking,1.0,501,2
1.0434305158696873,0.2245483494784144,1.099838845183262,0.4560225371326695,1,walking,1.0,501,1
1.0507545349530891,0.3808503084012062,1.265237547112205,0.6835872031933581,1,walking,1.0,501,2
1.058646465936499,0.4321110436785254,1.3231509435091664,0.7964096070478756,1,walking,1.0,501,2
1.062101370149042,0.4226658017460775,1.311104571851778,0.8778685352940332,1,walking,1.0,501,2
1.054789232568336,0.3794692537978708,1.2408785467244634,0.6376138449308122,1,walking,1.0,501,2
1.0520194562722096,0.3877592550507833,1.2688989192993725,0.7615417704433376,1,walking,1.0,501,2
1.0408889992031574,0.3575506368683538,1.2296801170352938,0.6517467312371051,1,walking,1.0,501,2
1.0526930718808978,0.2460342304477635,1.153835737811195,0.5396771936609942,1,walking,1.0,501,2
1.0193215027791849,0.0218931919506478,0.9638833663079436,0.0117269640328705,6,sitting,0.944,501,0
1.027858438447827,0.103062804602011,1.008660575359238,0.2190453373163063,1,walking,0.64,501,1
1.0423998240960428,0.1725752185157368,1.0667637420211604,0.3824979864788901,1,walking,1.0,501,1
1.0416628696501489,0.1862929616054553,1.0701308124721087,0.3863524725900873,1,walking,1.0,501,1
1.0394719768100715,0.1502938579995452,1.0493148195857034,0.2724601419672792,1,walking,1.0,501,1
1.0442252392346811,0.1915787226841278,1.0735017879653947,0.3896378045109706,1,walking,1.0,501,1
1.0411512766250104,0.1689973736421091,1.0663141008797066,0.4002971161193806,1,walking,1.0,501,1
1.031935211559995,0.1181551761542603,1.0268712185547135,0.3212173458990334,1,walking,1.0,501,1
1.0377418272086665,0.1354090935485835,1.0418126561953378,0.2986253541874652,1,walking,1.0,501,1
1.0315631094580548,0.137093562805435,1.038603212874032,0.3433364708892739,1,walking,1.0,501,1
1.0334023353404702,0.1265238490617475,1.0290064643144905,0.3085028619466077,1,walking,1.0,501,1
1.0391248584851096,0.1332590723934743,1.0375348449390298,0.2578259912282283,1,walking,1.0,501,1
1.0368290056132974,0.1516369947566099,1.0444435924521542,0.4011134573199745,1,walking,1.0,501,1
1.0397291602691776,0.1572402010187225,1.0586825747207995,0.353169763779863,1,walking,1.0,501,1
1.035678088797718,0.1754118895644324,1.072200738850396,0.4967273610887908,1,walking,1.0,501,1
1.0518852174455309,0.2263943537156041,1.1264349386585155,0.4563625806698228,1,walking,1.0,501,2
1.0397865007179334,0.2019885365152716,1.0899949219830332,0.488653297264425,1,walking,1.0,501,1
1.0363227347436024,0.1795700302331128,1.0623784542075951,0.3799448048642991,1,walking,1.0,501,1
